dataset,source_csv,row_index,title,doi_or_url,regime,regime_score,relevant,models_detected,families_detected,include_any_use,primary_model,primary_family,include_primary_only,primary_reason,doi_norm,openalex_openalex_id,openalex_doi,openalex_title,openalex_abstract,openalex_authors,openalex_source,openalex_year,openalex_publication_date,openalex_matched_ml_terms,openalex_regime_selected,openalex_matched_regime_terms,openalex__openalex_source_file,pdf_downloaded,manual_primary_family,manual_primary_model,manual_primary_ambiguous,manual_families_any,manual_models_any
ukb_imaging,openalex_ukb_imaging_S_ml_top350.csv,44,Artificial Intelligence in Cardiac MRI: Is Clinical Adoption Forthcoming?,https://doi.org/10.3389/fcvm.2021.818765,S,6,TRUE,Autoencoder; CNN; DNN; LSTM; Reinforcement Learning,Deep learning; Other classical ML,TRUE,CNN,Deep learning,TRUE,ok,10.3389/fcvm.2021.818765,https://openalex.org/W4206312283,https://doi.org/10.3389/fcvm.2021.818765,Artificial Intelligence in Cardiac MRI: Is Clinical Adoption Forthcoming?,"Artificial intelligence (AI) refers to the area of knowledge that develops computerised models to perform tasks that typically require human intelligence. These algorithms are programmed to learn and identify patterns from ""training data,"" that can be subsequently applied to new datasets, without being explicitly programmed to do so. AI is revolutionising the field of medical imaging and in particular of Cardiovascular Magnetic Resonance (CMR) by providing deep learning solutions for image acquisition, reconstruction and analysis, ultimately supporting the clinical decision making. Numerous methods have been developed over recent years to enhance and expedite CMR data acquisition, image reconstruction, post-processing and analysis; along with the development of promising AI-based biomarkers for a wide spectrum of cardiac conditions. The exponential rise in the availability and complexity of CMR data has fostered the development of different AI models. Integration in clinical routine in a meaningful way remains a challenge. Currently, innovations in this field are still mostly presented in proof-of-concept studies with emphasis on the engineering solutions; often recruiting small patient cohorts or relying on standardised databases such as Multi-ethnic Study on atherosclerosis (MESA), UK Biobank and others. The wider incorporation of clinically valid endpoints such as symptoms, survival, need and response to treatment remains to be seen. This review briefly summarises the current principles of AI employed in CMR and explores the relevant prospective observational studies in cardiology patient cohorts. It provides an overview of clinical studies employing undersampled reconstruction techniques to speed up the scan encompassing cine imaging, whole-heart imaging, multi-parametric mapping and magnetic resonance fingerprinting along with the clinical utility of AI applications in image post-processing, and analysis. Specific focus is given to studies that have incorporated CMR-derived prediction models for prognostication in cardiac disease. It also discusses current limitations and proposes potential developments to enable multi-disciplinary collaboration for improved evidence-based medicine. AI is an extremely promising field and the timely integration of clinician's input in the ingenious technical investigator's paradigm holds promise for a bright future in the medical field.","Anastasia Fotaki, Esther Puyol‐Antón, Amedeo Chiribiri, et al.",Frontiers in Cardiovascular Medicine,2022,1/10/2022,artificial intelligence; deep learning; prediction model; prediction; algorithm,S,cohort; biobank,openalex_ukb_imaging_S_ml_top350.csv,TRUE,Deep learning,DNN,FALSE,Deep learning;Other classical ML,Autoencoder;CNN;DNN;LSTM;Reinforcement Learning
elsa,openalex_elsa_S_ml_top350.csv,117,Changes in vitamin D levels and depressive symptoms in later life in England,https://doi.org/10.1038/s41598-021-87432-3,S,8,TRUE,Logistic Regression,Linear / GLM,TRUE,Logistic Regression,Linear / GLM,TRUE,ok,10.1038/s41598-021-87432-3,https://openalex.org/W3139693803,https://doi.org/10.1038/s41598-021-87432-3,Changes in vitamin D levels and depressive symptoms in later life in England,"Inadequate vitamin D levels have been associated with increased risk of depression. However, most of these studies are cross-sectional and failed to investigate the effect of changes in vitamin D levels. This study aimed to investigate the longitudinal association of changes in serum 25-hydroxyvitamin D levels with depressive symptoms in 3365 participants of the English Longitudinal Study of Ageing, a large nationally-representative study of older adults. Based on their vitamin D levels at baseline and follow-up (sufficient ≥ 50 nmol/L; insufficient < 50 nmol/L), participants were classified as follows: with sufficient levels at both waves; with sufficient levels at baseline but not at follow-up; with insufficient levels at baseline but ≥ 50 nmol/L at follow-up; and with levels < 50 nmol/L at each time point. Depressive symptoms were measured using the 8-point CES-D scale. Data were analysed using logistic regression models. Compared with those with sufficient levels of vitamin D at both waves, only those with insufficient levels throughout were more likely to report elevated depressive symptoms (OR = 1.39, 95% CI = 1.00-1.93). Becoming or no longer being vitamin D deficient was, in the short term, not associated with elevated depressive symptoms. Further evidence is required on whether vitamin D supplementation might contribute to the prevention or treatment of depression as well as on the duration of time for changes in vitamin D levels to lead to detectable changes in depressive symptoms.","Giorgio Di Gessa, Jane Biddulph, Paola Zaninotto, et al.",Scientific Reports,2021,4/8/2021,regression model; logistic regression,S,,openalex_elsa_S_ml_top350.csv,TRUE,Linear / GLM,Logistic Regression,FALSE,Linear / GLM,Logistic Regression
mimic,openalex_mimic_S_ml_top350.csv,259,Prognosis of Patients with Sepsis and Non-Hepatic Hyperammonemia: A Cohort Study,https://doi.org/10.12659/msm.928573,S,2,TRUE,Logistic Regression; Kaplan–Meier,Linear / GLM; Survival models,TRUE,Logistic Regression,Linear / GLM,TRUE,ok,10.12659/msm.928573,https://openalex.org/W3117000397,https://doi.org/10.12659/msm.928573,Prognosis of Patients with Sepsis and Non-Hepatic Hyperammonemia: A Cohort Study,"BACKGROUND Hyperammonemia has been reported in some critically ill patients with sepsis who do not have hepatic failure. A significant proportion of patients with non-hepatic hyperammonemia have underlying sepsis, but the association between non-hepatic hyperammonemia and prognosis is unclear. MATERIAL AND METHODS Information about patients with sepsis and non-hepatic hyperammonemia was retrieved from the Medical Information Mart for Intensive Care-III database. Survival rates were analyzed using the Kaplan-Meier method. Multivariate logistic regression models were employed to identify prognostic factors. Receiver operating characteristic (ROC) curve analysis was used to measure the predictive ability of ammonia in terms of patient mortality. RESULTS A total of 265 patients with sepsis were enrolled in this study. Compared with the non-hyperammonemia group, the patients with hyperammonemia had significantly higher rates of hospital (59.8% vs. 43.0%, P=0.007), 30-day (47.7% vs. 34.8%, P=0.036), 90-day (61.7% vs. 43.7%, P=0.004), and 1-year mortality (67.3% vs. 49.4%, P=0.004). In the survival analysis, hyperammonemia was associated with these outcomes. Serum ammonia level was an independent predictor of hospital mortality. The area under the ROC curve for the ammonia levels had poor discriminative capacity. The hyperammonemia group also had significantly lower Glasgow Coma Scale scores (P=0.020) and higher incidences of delirium (15.9% vs. 8.2%, P=0.034) and encephalopathy (37.4% vs. 19.6%, P=0.001). Intestinal infection and urinary tract infection with organisms such as Escherichia coli may be risk factors for hyperammonemia in patients who have sepsis. CONCLUSIONS Higher ammonia levels are associated with poorer prognosis in patients with sepsis. Ammonia also may be associated with sepsis-associated encephalopathy. Therefore, we recommend that serum ammonia levels be measured in patients who are suspected of having sepsis.","Lina Zhao, Yanxia Gao, Shigong Guo, et al.",Medical Science Monitor,2020,12/29/2020,predictive; regression model; logistic regression; survival analysis; roc curve,S,cohort,openalex_mimic_S_ml_top350.csv,FALSE,None/Unclear,None/Unclear,TRUE,Linear / GLM;Survival models,Logistic Regression;Kaplan-Meier
eicu,openalex_eicu_S_ml_top350.csv,11,Development and external validation of a machine learning model for predicting the 28-day mortality risk in patients with sepsis complicated by acute respiratory failure in the ICU,https://doi.org/10.1016/j.jointm.2025.10.010,S,1,TRUE,AdaBoost; CatBoost; Gradient Boosting; Random Forest; XGBoost; Logistic Regression,Linear / GLM; Tree-based ensemble,TRUE,XGBoost,Tree-based ensemble,TRUE,ok,10.1016/j.jointm.2025.10.010,https://openalex.org/W7120025628,https://doi.org/10.1016/j.jointm.2025.10.010,Development and external validation of a machine learning model for predicting the 28-day mortality risk in patients with sepsis complicated by acute respiratory failure in the ICU,"Sepsis complicated by acute respiratory failure (ARF) is a common and severe condition among patients admitted to the intensive care unit (ICU), carrying a high mortality risk. Accurate prediction of short-term outcomes is crucial for optimizing clinical decisions and treatment strategies. Therefore, we aimed to develope and validated an interpretable machine learning (ML) model to predict the 28-day mortality risk in ICU patients with sepsis complicated by ARF. This retrospective study included ICU patients with sepsis complicated by ARF from the Medical Information Mart for Intensive Care IV (MIMIC-IV, v3.1) database as the training cohort, and patients from the eICU-CRD (v2.0) database as the external validation cohort. Candidate predictors were initially identified based on clinical guidelines and expert consensus, and the Boruta algorithm was applied to determine the optimal feature set. Seven ML algorithms, namely random forest, XGBoost, logistic regression, AdaBoost, gradient boosting, CatBoost, and neural network, were compared. Model performance was evaluated using the area under the receiver operating characteristic curve (AUC), accuracy, sensitivity, specificity, positive predictive value, and negative predictive value. To enhance interpretability, feature importance was assessed using SHapley Additive exPlanations (SHAP) analysis. These results were integrated to construct a practical prognostic prediction platform. The training cohort (2975 deaths) comprised 12,597 ICU patients with sepsis complicated by ARF from the MIMIC-IV (v3.1) database, while 890 patients from the eICU-CRD (v2.0) database (102 deaths) were included for external validation. Among the ML models, XGBoost achieved the best performance in the training cohort (AUC: 0.812; accuracy: 0.772; sensitivity: 0.605; specificity: 0.823). In the external validation cohort, XGBoost demonstrated good generalizability (AUC: 0.714). SHAP analysis identified PaO₂, alanine aminotransferase, albumin, age, Acute Physiology and Chronic Health Evaluation (APACHE) III, lactate, urine output, and respiratory rate as the most influential predictors of 28-day mortality. Accordingly, a short-term mortality prediction platform was developed. We successfully developed an efficient, interpretable predictive model based on the XGBoost algorithm, accurately predicting 28-day mortality risk for ICU patients with sepsis complicated by ARF. Demonstrating stable performance and strong generalizability, this model holds promise as a clinical decision-support tool for the early identification of high-risk patients and optimization of personalized treatments.","Yunpeng Xu, Ting Lei, Zi Yang, et al.",Journal of Intensive Medicine,2026,1/10/2026,machine learning; prediction; predictive; algorithm; logistic regression; random forest; gradient boosting; xgboost; catboost; adaboost; neural network; auc; model performance,S,cohort,openalex_eicu_S_ml_top350.csv,FALSE,Tree-based ensemble,XGBoost,FALSE,Tree-based ensemble;Linear / GLM,AdaBoost;CatBoost;Gradient Boosting;Random Forest;XGBoost;Logistic Regression
ukb_imaging,openalex_ukb_imaging_S_ml_top350.csv,342,Precision MRI phenotyping of muscle volume and quality at a population scale,https://doi.org/10.3389/fphys.2024.1288657,S,7,TRUE,DNN; Logistic Regression,Deep learning; Linear / GLM,TRUE,Logistic Regression,Linear / GLM,TRUE,ok,10.3389/fphys.2024.1288657,https://openalex.org/W4391480901,https://doi.org/10.3389/fphys.2024.1288657,Precision MRI phenotyping of muscle volume and quality at a population scale,"<b>Introduction:</b> Magnetic resonance imaging (MRI) enables direct measurements of muscle volume and quality, allowing for an in-depth understanding of their associations with anthropometric traits, and health conditions. However, it is unclear which muscle volume measurements: total muscle volume, regional measurements, measurements of muscle quality: intermuscular adipose tissue (IMAT) or proton density fat fraction (PDFF), are most informative and associate with relevant health conditions such as dynapenia and frailty. <b>Methods:</b> We have measured image-derived phenotypes (IDPs) including total and regional muscle volumes and measures of muscle quality, derived from the neck-to-knee Dixon images in 44,520 UK Biobank participants. We further segmented paraspinal muscle from 2D quantitative MRI to quantify muscle PDFF and iron concentration. We defined dynapenia based on grip strength below sex-specific cut-off points and frailty based on five criteria (weight loss, exhaustion, grip strength, low physical activity and slow walking pace). We used logistic regression to investigate the association between muscle volume and quality measurements and dynapenia and frailty. <b>Results:</b> Muscle volumes were significantly higher in male compared with female participants, even after correcting for height while, IMAT (corrected for muscle volume) and paraspinal muscle PDFF were significantly higher in female compared with male participants. From the overall cohort, 7.6% (N = 3,261) were identified with dynapenia, and 1.1% (N = 455) with frailty. Dynapenia and frailty were positively associated with age and negatively associated with physical activity levels. Additionally, reduced muscle volume and quality measurements were associated with both dynapenia and frailty. In dynapenia, muscle volume IDPs were most informative, particularly total muscle exhibiting odds ratios (OR) of 0.392, while for frailty, muscle quality was found to be most informative, in particular thigh IMAT volume indexed to height squared (OR = 1.396), both with <i>p</i>-values below the Bonferroni-corrected threshold (<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>p</mml:mi><mml:mo><</mml:mo><mml:mn>8.8</mml:mn><mml:msup><mml:mrow><mml:mo>×</mml:mo><mml:mn>10</mml:mn></mml:mrow><mml:mrow><mml:mo>-</mml:mo><mml:mn>5</mml:mn></mml:mrow></mml:msup></mml:mrow></mml:math>). <b>Conclusion:</b> Our fully automated method enables the quantification of muscle volumes and quality suitable for large population-based studies. For dynapenia, muscle volumes particularly those including greater body coverage such as total muscle are the most informative, whilst, for frailty, markers of muscle quality were the most informative IDPs. These results suggest that different measurements may have varying diagnostic values for different health conditions.","Marjola Thanaj, Nicolas Basty, Brandon Whitcher, et al.",Frontiers in Physiology,2024,2/1/2024,logistic regression,S,cohort; biobank,openalex_ukb_imaging_S_ml_top350.csv,TRUE,Linear / GLM,Logistic Regression,FALSE,Deep learning;Linear / GLM,DNN;Logistic Regression
hrs,openalex_hrs_S_ml_top350.csv,44,Links between inflammation and immune functioning with cognitive status among older Americans in the Health and Retirement Study,https://doi.org/10.1016/j.bbih.2022.100559,S,0,TRUE,Logistic Regression,Linear / GLM,TRUE,Logistic Regression,Linear / GLM,TRUE,ok,10.1016/j.bbih.2022.100559,https://openalex.org/W4309485467,https://doi.org/10.1016/j.bbih.2022.100559,Links between inflammation and immune functioning with cognitive status among older Americans in the Health and Retirement Study,"Elevated inflammation and poor immune functioning are tied to worse cognitive health. Both processes are fundamental to aging and are strongly implicated in the development of age-related health outcomes, including cognitive status. However, results from prior studies evaluating links between indicators of inflammation and immune function and cognitive impairment have been inconsistent due to biomarker selection, sample selection, and cognitive outcome. Using the Health and Retirement Study (HRS), a nationally representative study of older adults in the United States, we assessed how indicators of inflammation (neutrophil-lymphocyte ratio (NLR), albumin, CRP, IL6, IL10, IL-1Ra, sTNFR1, and TGFβ1) and immune functioning (CMV, CD4<sup>+</sup> T<sub>N</sub>/T<sub>M,</sub> and CD8<sup>+</sup> T<sub>N</sub>/T<sub>M</sub>) are associated with cognitive status. First, to examine the association between each biomarker and cognitive status, we tested whether markers of inflammation and immune functioning varied across cognitive status categories. We found that dementia and cognitive impairment without dementia (CIND) were associated with elevated inflammation and poorer immune functioning across biomarkers except for CD4<sup>+</sup> T<sub>N</sub>/T<sub>M</sub>. Next, we estimated multinomial logistic regression models to assess which biomarkers would continue to be associated with dementia and CIND, net of each other. In these models, albumin, cytokines, CMV, CD4<sup>+</sup> T<sub>N</sub>/T<sub>M,</sub> and CD8<sup>+</sup> T<sub>N</sub>/T<sub>M</sub> are associated with cognitive status. Because poor immune functioning and increased inflammation are associated with cognitive impairment, improving immune functioning and reducing inflammation may provide a mechanism for reducing ADRD risk in the population.","Mateo Farina, Jung Ki Kim, Mark D. Hayward, et al.",Brain Behavior & Immunity - Health,2022,11/13/2022,regression model; logistic regression,S,,openalex_hrs_S_ml_top350.csv,FALSE,Linear / GLM,Logistic Regression,FALSE,Linear / GLM,Logistic Regression
eicu,openalex_eicu_S_ml_top350.csv,346,Relationship Between Fluid Therapy Strategies and Mortality Among Sepsis Patients in ICU with high CVP: A Retrospective Analysis of the eICU Database,https://doi.org/10.21203/rs.3.rs-768839/v1,S,2,TRUE,Logistic Regression,Linear / GLM,TRUE,Logistic Regression,Linear / GLM,TRUE,ok,10.21203/rs.3.rs-768839/v1,https://openalex.org/W3196180149,https://doi.org/10.21203/rs.3.rs-768839/v1,Relationship Between Fluid Therapy Strategies and Mortality Among Sepsis Patients in ICU with high CVP: A Retrospective Analysis of the eICU Database,"Abstract Objective: It is still debated whether sepsis patients with high CVP (central venous pressure) benefit from it. We performed a retrospective study of sepsis patients with CVP ≥ 12 mmHg to analyze mortality resulting from the different amounts of fluid administered in the fluid therapy at the first 6, 24, and 48 h of the course. Methods: This study included sepsis patients from the eICU database who met the sepsis-3 diagnostic criteria and showed CVP ≥ 12 mmHg on admission. We analyzed the differences between the survivors and the non-survivors at baseline and the difference in fluid balance at 6, 24, and 48 h. Restricted cubic spline (RCS) and logistic regression model were used to identify the association between fluid balance and mortality. Results: Out of the 1150 sepsis patients that showed a high CVP obtained from the eICU database, 847 were survivors and 303 were non-survivors. Compared to survivors, non-survivors had a larger positive fluid balance at 6, 24, and 48 h. The fluid balance and mortality in sepsis patients with high CVP showed an inverted U-type relationship. At 6 h, lower mortality was found in patients who required less than -5 ml/kg fluid therapy. At 24 h, mortality was the lowest at -40~-20 ml/kg. At 48 h, low mortality was observed in patients with &lt; -40 ml/kg fluid balance. In septic shock patients with high CVP, positive balance decrease mortality. In sepsis patients with high CVP without a history of chronic heart failure, and with a history of heart failure negative fluid balance can decrease mortality. Conclusion: In the sepsis group without shock, achieving negative fluid balance possible may significantly improve the prognosis of patients with high CVP, and patients with no history of chronic heart failure and patients with history of chronic heart failure should limit fluid infusion. In patients with septic shock whose CVP ≥ 12 mmHg, positive fluid balance may decrease mortality.","Penglei Yang, Rui Tan, Ruiqiang Zheng, et al.",Research Square,2021,8/13/2021,regression model; logistic regression,S,,openalex_eicu_S_ml_top350.csv,TRUE,Linear / GLM,Logistic Regression,FALSE,Linear / GLM,Logistic Regression
elsa,openalex_elsa_S_ml_top350.csv,118,Interpretable machine learning for high-dimensional trajectories of aging health,https://doi.org/10.1371/journal.pcbi.1009746,S,3,TRUE,Autoencoder; DNN; GRU; RNN; Random Forest; Elastic Net; Logistic Regression; Cox Proportional Hazards; Joint Model; Kaplan–Meier; Bayesian Regression; Hidden Markov Model; Markov Model; Mixed-Effects Model,Deep learning; Linear / GLM; Probabilistic / statistical; Survival models; Tree-based ensemble,TRUE,RNN,Deep learning,TRUE,ok,10.1371/journal.pcbi.1009746,https://openalex.org/W3161309983,https://doi.org/10.1371/journal.pcbi.1009746,Interpretable machine learning for high-dimensional trajectories of aging health,"We have built a computational model for individual aging trajectories of health and survival, which contains physical, functional, and biological variables, and is conditioned on demographic, lifestyle, and medical background information. We combine techniques of modern machine learning with an interpretable interaction network, where health variables are coupled by explicit pair-wise interactions within a stochastic dynamical system. Our dynamic joint interpretable network (DJIN) model is scalable to large longitudinal data sets, is predictive of individual high-dimensional health trajectories and survival from baseline health states, and infers an interpretable network of directed interactions between the health variables. The network identifies plausible physiological connections between health variables as well as clusters of strongly connected health variables. We use English Longitudinal Study of Aging (ELSA) data to train our model and show that it performs better than multiple dedicated linear models for health outcomes and survival. We compare our model with flexible lower-dimensional latent-space models to explore the dimensionality required to accurately model aging health outcomes. Our DJIN model can be used to generate synthetic individuals that age realistically, to impute missing data, and to simulate future aging outcomes given arbitrary initial health states.","Spencer Farrell, Arnold Mitnitski, Kenneth Rockwood, et al.",PLoS Computational Biology,2022,1/10/2022,machine learning; predictive,S,,openalex_elsa_S_ml_top350.csv,TRUE,Deep learning,RNN,FALSE,Deep learning;Tree-based ensemble;Linear / GLM;Survival models;Probabilistic / statistical,Autoencoder;GRU;RNN;Random Forest;Elastic Net;Logistic Regression;Cox Proportional Hazards;Joint Model;Kaplan-Meier;Bayesian Regression
mimic,openalex_mimic_S_ml_top350.csv,50,Interpretable machine learning model for early prediction of acute kidney injury in patients with rhabdomyolysis,https://doi.org/10.1097/ec9.0000000000000126,S,0,TRUE,Gradient Boosting; Random Forest; XGBoost; Logistic Regression; Support Vector Machine; Naive Bayes,Kernel / instance-based; Linear / GLM; Probabilistic / statistical; Tree-based ensemble,TRUE,XGBoost,Tree-based ensemble,TRUE,ok,10.1097/ec9.0000000000000126,https://openalex.org/W4401726626,https://doi.org/10.1097/ec9.0000000000000126,Interpretable machine learning model for early prediction of acute kidney injury in patients with rhabdomyolysis,"Abstract Background Rhabdomyolysis (RM) is a complex set of clinical syndromes. RM-induced acute kidney injury (AKI) is a common illness in war and military operations. This study aimed to develop an interpretable and generalizable model for early AKI prediction in patients with RM. Methods Retrospective analyses were performed on 2 electronic medical record databases: the eICU Collaborative Research Database and the Medical Information Mart for Intensive Care III database. Data were extracted from the first 24 hours after patient admission. Data from the two datasets were merged for further analysis. The extreme gradient boosting (XGBoost) model with the Shapley additive explanation method (SHAP) was used to conduct early and interpretable predictions of AKI. Results The analysis included 938 eligible patients with RM. The XGBoost model exhibited superior performance (area under the receiver operating characteristic curve [AUC] = 0.767) compared to the other models (logistic regression, AUC = 0.711; support vector machine, AUC = 0.693; random forest, AUC = 0.728; and naive Bayesian, AUC = 0.700). Conclusion Although the XGBoost model performance could be improved from an absolute perspective, it provides better predictive performance than other models for estimating the AKI in patients with RM based on patient characteristics in the first 24 hours after admission to an intensive care unit. Furthermore, including SHAP to elucidate AKI-related factors enables individualized patient treatment, potentially leading to improved prognoses for patients with RM.","Ximu Zhang, Xiuting Liang, Zhangning Fu, et al.",Emergency and Critical Care Medicine,2024,8/15/2024,machine learning; prediction; predictive; logistic regression; random forest; gradient boosting; xgboost; support vector machine; naive bayes; auc; model performance,S,,openalex_eicu_S_ml_top350.csv,FALSE,Tree-based ensemble,XGBoost,FALSE,Tree-based ensemble;Linear / GLM;Kernel / instance-based;Probabilistic / statistical,Gradient Boosting;Random Forest;XGBoost;Logistic Regression;Support Vector Machine;Naive Bayes
ukb_imaging,openalex_ukb_imaging_S_ml_top350.csv,480,Neuroinflammation in the amygdala is associated with recent depressive symptoms,https://doi.org/10.1101/2022.12.19.22283678,S,3,TRUE,Random Forest; Linear Regression,Linear / GLM; Tree-based ensemble,TRUE,Linear Regression,Linear / GLM,TRUE,ok,10.1101/2022.12.19.22283678,https://openalex.org/W4313450973,https://doi.org/10.1101/2022.12.19.22283678,Neuroinflammation in the amygdala is associated with recent depressive symptoms,"ABSTRACT Background Converging evidence suggests that elevated inflammation may contribute to depression. Yet, the link between peripheral and neuro-inflammation in depression is unclear. Here using data from the UK Biobank (n=11,512), we estimated associations among depression, C-reactive protein as a measure of peripheral inflammation (CRP), and neuroinflammation as indexed by diffusion-basis spectral imaging-based restricted fraction (DBSI-RF). Methods DBSI-RF was derived from diffusion-weighted imaging data for whole-brain gray matter (global-RF), and regions of interest in bilateral amygdala (amygdala-RF) and hippocampus (hippocampus-RF), and CRP was estimated from blood (serum) samples. Self-reported recent depression symptoms were measured using a 4-item assessment. Linear regressions were used to estimate associations between CRP and DBSI-RFs with depression, while adjusting for the following covariates: Age, sex, body mass index, smoking, drinking, and medical conditions. Results Elevated CRP was associated with higher depression symptoms (r=0.03, p&lt;0.001) and reduced global-RF (r=-0.03, p&lt;0.005). Higher amygdala-RF was associated with elevated depression – an effect resilient to added covariates and CRP (t=2.53, β=0.02, p&lt;0.05). Interestingly, this association was stronger in individuals with a lifetime history of depression (t=3.02, β=0.07, p&lt;0.005) than in those without (t=2.32, β=0.03, p&lt;0.05). Associations between global-RF or hippocampus-RF with depression were not significant, and no DBSI-RF indices indirectly linked CRP with depression (i.e., mediation effect). Conclusion Peripheral inflammation and DBSI-RF neuroinflammation in the amygdala are independently associated with depression, consistent with animal studies suggesting distinct pathways of peripheral and neuro-inflammation in the pathophysiology of depression, and with investigations highlighting the role of the amygdala in stress-induced inflammation and depression.","Wei Zhang, Jerrel Rutlin, Sarah A. Eisenstein, et al.",medRxiv,2022,12/20/2022,linear regression,S,biobank,openalex_ukb_imaging_S_ml_top350.csv,TRUE,Linear / GLM,Linear Regression,FALSE,Tree-based ensemble;Linear / GLM,Random Forest;Linear Regression
hrs,openalex_hrs_S_ml_top350.csv,226,Sarcopenia prevalence and associated factors among older Chinese population: Findings from the China Health and Retirement Longitudinal Study,https://doi.org/10.1371/journal.pone.0247617,S,7,TRUE,Logistic Regression,Linear / GLM,TRUE,Logistic Regression,Linear / GLM,TRUE,ok,10.1371/journal.pone.0247617,https://openalex.org/W3135141008,https://doi.org/10.1371/journal.pone.0247617,Sarcopenia prevalence and associated factors among older Chinese population: Findings from the China Health and Retirement Longitudinal Study,"Sarcopenia a recognised geriatric syndrome. This study aims to evaluate the prevalence of possible sarcopenia, sarcopenia and severe sarcopenia among older Chinese adults and to identify any associated factors for possible sarcopenia according to the updated diagnostic criteria of the Asian Working Group for Sarcopenia 2019 (AWGS 2019). We used data from the China Health and Retirement Longitudinal Study (CHARLS). The main outcome of this study was possible sarcopenia. Handgrip strength was measured via a dynamometer. The muscle mass was estimated by anthropometric measures. Physical performance was measured by 5-time chair stand test and gait speed test. A multivariate logistic regression model with stepwise method was employed to identify factors associated with possible sarcopenia. A total of 6172 participants aged 60-94 years were included. The prevalence of possible sarcopenia, sarcopenia and severe sarcopenia was 38.5%, 18.6%, and 8.0%, respectively. Age, rural area, falls, higher C-reactive protein (CRP), and chronic diseases (including hypertension, chronic lung diseases, heart disease, psychiatric disease and arthritis) were associated with a higher risk of possible sarcopenia. Conversely, alcohol consumption, higher gait speed and high levels of hemoglobin were associated with decreased risk of possible sarcopenia. However, the associations between possible sarcopenia with alcohol consumption, heart disease, psychiatric disease and hemoglobin were not significant after Bonferroni correction. Our study reported a relatively high prevalence of sarcopenia among older Chinese population, and identified a range of factors associated with sarcopenia. We also found rural elders are more vulnerable to sarcopenia than urban elders. Additionally, we discovered systemic inflammation might be one of the contributing factors between sarcopenia and related comorbidities. We believe the findings of this study would help to identify individuals at high risk of sarcopenia early and therefore implement the prevention and treatment strategies to reduce the disease burden in China.","Xin Wu, Xue Li, Meihong Xu, et al.",PLoS ONE,2021,3/4/2021,regression model; logistic regression,S,,openalex_hrs_S_ml_top350.csv,TRUE,Linear / GLM,Logistic Regression,FALSE,Linear / GLM,Logistic Regression
